age,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,job_index,marital_index,education_index,default_index,housing_index,loan_index,contact_index,month_index,day_of_week_index,poutcome_index,y_index
28,409,3,999,0,1.1,93.994,-36.4,4.86,5191.0,6,2,6,0,2,0,1,6,2,1,0
30,272,5,999,0,1.1,93.994,-36.4,4.86,5191.0,9,2,6,0,0,0,1,6,2,1,0
45,87,7,999,0,1.1,93.994,-36.4,4.86,5191.0,9,0,5,0,0,0,1,6,2,1,0
47,127,1,999,0,1.1,93.994,-36.4,4.86,5191.0,0,2,7,1,0,0,1,6,2,1,0
33,202,1,999,0,1.1,93.994,-36.4,4.86,5191.0,4,1,3,1,2,0,1,6,2,1,0
36,117,1,999,0,1.1,93.994,-36.4,4.86,5191.0,7,1,3,1,2,0,1,6,2,1,0
41,441,1,999,0,1.1,93.994,-36.4,4.86,5191.0,1,1,2,0,0,0,1,6,2,1,0
47,175,1,999,0,1.1,93.994,-36.4,4.86,5191.0,0,1,0,0,0,0,1,6,2,1,0
36,164,3,999,0,1.1,93.994,-36.4,4.86,5191.0,1,2,3,0,0,0,1,6,2,1,0
52,80,3,999,0,1.1,93.994,-36.4,4.86,5191.0,7,1,2,1,0,0,1,6,2,1,0
28,932,3,999,0,1.1,93.994,-36.4,4.86,5191.0,1,1,0,0,0,0,1,6,2,1,0
26,13,1,999,0,1.1,93.994,-36.4,4.86,5191.0,6,1,6,0,0,0,1,6,2,1,0
36,139,3,999,0,1.1,93.994,-36.4,4.86,5191.0,7,1,3,0,0,0,1,6,2,1,0
38,879,2,999,0,1.1,93.994,-36.4,4.86,5191.0,4,1,3,1,0,0,1,6,2,1,0
36,263,3,999,0,1.1,93.994,-36.4,4.86,5191.0,0,1,3,0,0,0,1,6,2,1,0
39,64,4,999,0,1.1,93.994,-36.4,4.86,5191.0,1,1,3,1,2,0,1,6,2,1,0
35,440,2,999,0,1.1,93.994,-36.4,4.86,5191.0,1,1,2,1,2,0,1,6,2,1,0
37,76,3,999,0,1.1,93.994,-36.4,4.86,5191.0,10,1,6,1,0,0,1,6,2,1,0
38,26,3,999,0,1.1,93.994,-36.4,4.86,5191.0,0,1,3,0,2,0,1,6,2,1,0
45,455,2,999,0,1.1,93.994,-36.4,4.86,5191.0,9,1,5,0,0,0,1,6,2,1,0
33,180,2,999,0,1.1,93.994,-36.4,4.86,5191.0,10,0,2,0,2,0,1,6,2,1,0
34,200,2,999,0,1.1,93.994,-36.4,4.86,5191.0,4,1,6,0,0,0,1,6,2,1,0
31,535,2,999,0,1.1,93.994,-36.4,4.86,5191.0,1,1,2,0,0,0,1,6,2,1,1
46,313,2,999,0,1.1,93.994,-36.4,4.86,5191.0,1,1,0,1,1,1,1,6,2,1,0
58,101,1,999,0,1.1,93.994,-36.4,4.86,5191.0,1,1,0,1,2,0,1,6,2,1,0
40,473,3,999,0,1.1,93.994,-36.4,4.86,5191.0,7,1,3,1,0,0,1,6,2,1,0
46,1026,2,999,0,1.1,93.994,-36.4,4.86,5191.0,6,0,6,0,2,2,1,6,2,1,0
39,364,3,999,0,1.1,93.994,-36.4,4.86,5191.0,0,2,6,0,0,2,1,6,2,1,0
40,153,1,999,0,1.1,93.994,-36.4,4.86,5191.0,9,1,0,0,2,0,1,6,2,1,0
34,158,1,999,0,1.1,93.994,-36.4,4.86,5191.0,7,0,5,1,2,0,1,6,2,1,0
36,617,2,999,0,1.1,93.994,-36.4,4.86,5191.0,10,0,5,0,2,0,1,6,2,1,0
30,99,1,999,0,1.1,93.994,-36.4,4.86,5191.0,0,1,6,0,0,0,1,6,2,1,0
50,217,1,999,0,1.1,93.994,-36.4,4.86,5191.0,7,0,0,1,2,2,1,6,2,1,0
42,129,2,999,0,1.1,93.994,-36.4,4.86,5191.0,0,1,6,0,0,0,1,6,2,1,0
45,277,2,999,0,1.1,93.994,-36.4,4.86,5191.0,1,1,1,1,2,0,1,6,2,1,0
59,200,4,999,0,1.1,93.994,-36.4,4.86,5191.0,2,1,2,0,0,0,1,6,2,1,0
59,105,2,999,0,1.1,93.994,-36.4,4.86,5191.0,1,1,2,1,2,0,1,6,2,1,0
51,431,2,999,0,1.1,93.994,-36.4,4.86,5191.0,0,1,3,0,2,0,1,6,2,1,0
49,417,2,999,0,1.1,93.994,-36.4,4.86,5191.0,9,1,5,0,0,0,1,6,2,1,0
44,480,2,999,0,1.1,93.994,-36.4,4.86,5191.0,1,1,2,0,2,0,1,6,2,1,0
30,331,4,999,0,1.1,93.994,-36.4,4.86,5191.0,1,2,0,1,2,2,1,6,2,1,0
39,359,3,999,0,1.1,93.994,-36.4,4.86,5191.0,7,1,3,0,0,0,1,6,2,1,0
35,332,2,999,0,1.1,93.994,-36.4,4.86,5191.0,9,2,1,0,1,1,1,6,2,1,0
35,215,1,999,0,1.1,93.994,-36.4,4.86,5191.0,9,1,6,1,0,0,1,6,2,1,0
59,535,2,999,0,1.1,93.994,-36.4,4.86,5191.0,0,1,6,0,2,2,1,6,2,1,0
59,147,2,999,0,1.1,93.994,-36.4,4.86,5191.0,2,1,6,1,0,0,1,6,2,1,0
43,13,3,999,0,1.1,93.994,-36.4,4.86,5191.0,1,1,2,0,0,0,1,6,2,1,0
29,689,2,999,0,1.1,93.994,-36.4,4.86,5191.0,7,2,3,0,0,0,1,6,2,1,0
56,242,3,999,0,1.1,93.994,-36.4,4.86,5191.0,1,1,0,0,2,0,1,6,2,1,0
41,665,1,999,0,1.1,93.994,-36.4,4.86,5191.0,3,1,6,0,0,0,1,6,2,1,0
47,97,1,999,0,1.1,93.994,-36.4,4.86,5191.0,7,0,3,0,2,0,1,6,2,1,0
49,166,1,999,0,1.1,93.994,-36.4,4.86,5191.0,7,1,3,1,2,0,1,6,2,1,0
43,207,1,999,0,1.1,93.994,-36.4,4.86,5191.0,0,1,2,0,0,0,1,6,2,1,0
34,376,1,999,0,1.1,93.994,-36.4,4.86,5191.0,7,1,3,1,0,0,1,6,2,1,0
31,480,10,999,0,1.1,93.994,-36.4,4.86,5191.0,3,1,3,0,0,0,1,6,2,1,0
60,609,1,999,0,1.1,93.994,-36.4,4.86,5191.0,0,2,3,0,2,0,1,6,2,1,0
29,116,1,999,0,1.1,93.994,-36.4,4.86,5191.0,6,1,6,0,0,0,1,6,2,1,0
34,484,5,999,0,1.1,93.994,-36.4,4.86,5191.0,4,1,5,1,0,0,1,6,2,1,0
54,217,1,999,0,1.1,93.994,-36.4,4.86,5191.0,5,1,2,0,2,0,1,6,2,1,0
31,112,1,999,0,1.1,93.994,-36.4,4.86,5191.0,0,1,2,0,0,0,1,6,2,1,0
45,726,1,999,0,1.1,93.994,-36.4,4.86,5191.0,1,1,2,1,0,0,1,6,2,1,0
51,148,4,999,0,1.1,93.994,-36.4,4.86,5191.0,7,2,3,1,2,0,1,6,2,1,0
40,1047,2,999,0,1.1,93.994,-36.4,4.86,5191.0,0,2,3,0,2,0,1,6,2,1,1
38,362,5,999,0,1.1,93.994,-36.4,4.86,5191.0,1,0,7,0,0,0,1,6,2,1,0
37,1059,2,999,0,1.1,93.994,-36.4,4.86,5191.0,0,1,6,0,2,0,1,6,2,1,1
37,54,2,999,0,1.1,93.994,-36.4,4.86,5191.0,9,2,3,1,2,0,1,6,2,1,0
36,184,2,999,0,1.1,93.994,-36.4,4.86,5191.0,0,1,6,0,0,2,1,6,2,1,0
35,253,2,999,0,1.1,93.994,-36.4,4.86,5191.0,2,1,6,1,2,2,1,6,2,1,0
54,114,3,999,0,1.1,93.994,-36.4,4.86,5191.0,7,1,7,0,0,0,1,6,2,1,0
34,293,2,999,0,1.1,93.994,-36.4,4.86,5191.0,7,0,2,0,2,2,1,6,2,1,0
49,246,2,999,0,1.1,93.994,-36.4,4.86,5191.0,1,1,7,1,0,0,1,6,2,1,0
42,195,2,999,0,1.1,93.994,-36.4,4.86,5191.0,6,1,1,0,2,2,1,6,2,1,0
32,221,2,999,0,1.1,93.994,-36.4,4.86,5191.0,11,3,6,0,2,2,1,6,2,1,0
55,166,3,999,0,1.1,93.994,-36.4,4.86,5191.0,9,1,5,0,2,0,1,6,2,1,0
40,385,2,999,0,1.1,93.994,-36.4,4.86,5191.0,9,2,6,1,0,2,1,6,2,1,0
50,85,6,999,0,1.1,93.994,-36.4,4.86,5191.0,2,1,2,0,0,0,1,6,2,1,0
31,173,1,999,0,1.1,93.994,-36.4,4.86,5191.0,1,1,2,1,0,0,1,6,2,1,0
50,48,5,999,0,1.1,93.994,-36.4,4.86,5191.0,9,0,2,0,0,2,1,6,2,1,0
51,410,3,999,0,1.1,93.994,-36.4,4.86,5191.0,4,1,6,0,2,0,1,6,2,1,0
46,311,3,999,0,1.1,93.994,-36.4,4.86,5191.0,4,1,6,1,2,0,1,6,2,1,0
44,40,2,999,0,1.1,93.994,-36.4,4.86,5191.0,1,1,0,0,2,0,1,6,2,1,0
57,81,1,999,0,1.1,93.994,-36.4,4.86,5191.0,4,0,6,0,2,0,1,6,2,1,0
30,558,13,999,0,1.1,93.994,-36.4,4.86,5191.0,1,1,6,0,0,0,1,6,2,1,0
54,109,4,999,0,1.1,93.994,-36.4,4.86,5191.0,9,1,6,1,0,0,1,6,2,1,0
54,77,3,999,0,1.1,93.994,-36.4,4.86,5191.0,5,0,0,0,2,0,1,6,2,1,0
24,70,7,999,0,1.1,93.994,-36.4,4.86,5191.0,7,2,3,0,2,0,1,6,2,1,0
45,229,4,999,0,1.1,93.994,-36.4,4.86,5191.0,6,0,6,0,2,0,1,6,2,1,0
49,565,1,999,0,1.1,93.994,-36.4,4.86,5191.0,3,1,5,0,0,0,1,6,2,1,0
39,145,2,999,0,1.1,93.994,-36.4,4.86,5191.0,1,0,7,1,0,2,1,6,2,1,0
36,792,3,999,0,1.1,93.994,-36.4,4.86,5191.0,0,2,6,0,0,0,1,6,2,1,1
31,199,2,999,0,1.1,93.994,-36.4,4.86,5191.0,0,1,3,1,2,0,1,6,2,1,0
36,488,1,999,0,1.1,93.994,-36.4,4.86,5191.0,4,1,6,1,2,0,1,6,2,1,0
51,176,3,999,0,1.1,93.994,-36.4,4.86,5191.0,7,1,1,0,2,0,1,6,2,1,0
48,123,4,999,0,1.1,93.994,-36.4,4.86,5191.0,3,0,0,1,2,2,1,6,2,1,0
51,88,2,999,0,1.1,93.994,-36.4,4.86,5191.0,1,1,1,1,2,2,1,6,2,1,0
41,768,4,999,0,1.1,93.994,-36.4,4.86,5191.0,9,1,5,1,2,0,1,6,2,1,0
37,105,3,999,0,1.1,93.994,-36.4,4.86,5191.0,1,2,5,0,2,0,1,6,2,1,0
46,101,4,999,0,1.1,93.994,-36.4,4.86,5191.0,1,1,0,1,2,0,1,6,2,1,0
54,225,3,999,0,1.1,93.994,-36.4,4.86,5191.0,5,1,0,0,0,0,1,6,2,1,0
49,122,2,999,0,1.1,93.994,-36.4,4.86,5191.0,0,2,7,1,2,0,1,6,2,1,0
41,52,2,999,0,1.1,93.994,-36.4,4.86,5191.0,1,1,2,1,1,1,1,6,2,1,0
52,150,4,999,0,1.1,93.994,-36.4,4.86,5191.0,6,2,6,1,2,0,1,6,2,1,0
30,399,1,999,0,1.1,93.994,-36.4,4.86,5191.0,9,1,6,1,2,0,1,6,2,1,0
30,58,1,999,0,1.1,93.994,-36.4,4.86,5191.0,1,1,2,0,2,0,1,6,2,1,0
42,260,1,999,0,1.1,93.994,-36.4,4.86,5191.0,0,1,3,0,0,0,1,6,2,1,0
37,199,3,999,0,1.1,93.994,-36.4,4.86,5191.0,9,2,6,0,2,0,1,6,2,1,0
35,241,4,999,0,1.1,93.994,-36.4,4.86,5191.0,11,1,2,0,0,0,1,6,2,1,0
34,399,5,999,0,1.1,93.994,-36.4,4.86,5191.0,1,1,2,0,2,0,1,6,2,1,0
49,637,3,999,0,1.1,93.994,-36.4,4.86,5191.0,4,1,0,0,2,0,1,6,2,1,0
53,107,2,999,0,1.1,93.994,-36.4,4.86,5191.0,6,1,0,0,0,0,1,6,2,1,0
30,68,1,999,0,1.1,93.994,-36.4,4.86,5191.0,0,2,6,0,2,0,1,6,2,1,0
41,137,1,999,0,1.1,93.994,-36.4,4.86,5191.0,0,2,6,1,2,0,1,6,2,1,0
35,182,1,999,0,1.1,93.994,-36.4,4.86,5191.0,1,1,0,0,0,0,1,6,2,1,0
55,553,1,999,0,1.1,93.994,-36.4,4.86,5191.0,3,2,2,0,0,0,1,6,2,1,0
27,310,3,999,0,1.1,93.994,-36.4,4.86,5191.0,1,1,0,0,2,0,1,6,2,1,0
30,206,3,999,0,1.1,93.994,-36.4,4.86,5191.0,0,2,6,0,2,0,1,6,2,1,0
33,119,2,999,0,1.1,93.994,-36.4,4.86,5191.0,1,2,0,0,0,0,1,6,2,1,0
33,764,2,999,0,1.1,93.994,-36.4,4.86,5191.0,0,1,3,0,2,0,1,6,2,1,0
49,29,4,999,0,1.1,93.994,-36.4,4.86,5191.0,0,1,1,1,0,2,1,6,2,1,0
39,126,2,999,0,1.1,93.994,-36.4,4.86,5191.0,7,1,0,0,0,0,1,6,2,1,0
25,251,4,999,0,1.1,93.994,-36.4,4.86,5191.0,0,1,6,0,2,0,1,6,2,1,0
35,188,6,999,0,1.1,93.994,-36.4,4.86,5191.0,6,1,6,0,0,2,1,6,2,1,0
37,368,2,999,0,1.1,93.994,-36.4,4.86,5191.0,10,1,5,0,0,0,1,6,2,1,0
34,414,2,999,0,1.1,93.994,-36.4,4.86,5191.0,9,1,5,0,0,0,1,6,2,1,0
32,128,3,999,0,1.1,93.994,-36.4,4.86,5191.0,1,1,2,1,0,0,1,6,2,1,0
38,685,2,999,0,1.1,93.994,-36.4,4.86,5191.0,7,2,3,0,2,0,1,6,2,1,0
37,512,5,999,0,1.1,93.994,-36.4,4.86,5191.0,6,2,6,1,2,0,1,6,2,1,0
31,102,3,999,0,1.1,93.994,-36.4,4.86,5191.0,7,2,3,1,2,0,1,6,2,1,0
45,1611,2,999,0,1.1,93.994,-36.4,4.86,5191.0,0,1,2,0,2,0,1,6,2,1,0
35,44,15,999,0,1.1,93.994,-36.4,4.86,5191.0,9,2,6,1,2,0,1,6,2,1,0
31,203,2,999,0,1.1,93.994,-36.4,4.86,5191.0,1,1,2,0,2,0,1,6,2,1,0
41,74,2,999,0,1.1,93.994,-36.4,4.86,5191.0,1,1,1,0,0,0,1,6,2,1,0
29,118,3,999,0,1.1,93.994,-36.4,4.86,5191.0,6,1,6,0,0,0,1,6,2,1,0
35,725,3,999,0,1.1,93.994,-36.4,4.86,5191.0,1,2,7,0,0,0,1,6,2,1,0
50,100,5,999,0,1.1,93.994,-36.4,4.86,5191.0,1,1,0,1,2,0,1,6,2,1,0
56,124,3,999,0,1.1,93.994,-36.4,4.86,5191.0,9,1,5,1,2,0,1,6,2,1,0
50,752,2,999,0,1.1,93.994,-36.4,4.86,5191.0,0,1,2,0,0,0,1,6,2,1,0
25,241,3,999,0,1.1,93.994,-36.4,4.86,5191.0,6,2,6,0,0,0,1,6,2,1,0
29,430,1,999,0,1.1,93.994,-36.4,4.86,5191.0,7,2,3,0,2,0,1,6,2,1,0
37,219,3,999,0,1.1,93.994,-36.4,4.86,5191.0,1,0,2,1,2,0,1,6,2,1,0
33,67,2,999,0,1.1,93.994,-36.4,4.86,5191.0,6,2,6,0,2,0,1,6,2,1,0
41,294,3,999,0,1.1,93.994,-36.4,4.86,5191.0,9,2,5,0,2,0,1,6,2,1,0
44,318,2,999,0,1.1,93.994,-36.4,4.86,5191.0,1,0,1,1,2,0,1,6,2,1,0
34,1185,3,999,0,1.1,93.994,-36.4,4.86,5191.0,8,2,0,1,2,0,1,6,2,1,0
38,110,3,999,0,1.1,93.994,-36.4,4.86,5191.0,0,2,2,0,0,2,1,6,2,1,0
37,58,2,999,0,1.1,93.994,-36.4,4.86,5191.0,7,1,3,0,2,0,1,6,2,1,0
35,386,2,999,0,1.1,93.994,-36.4,4.86,5191.0,1,1,0,1,0,0,1,6,2,1,0
52,218,2,999,0,1.1,93.994,-36.4,4.86,5191.0,10,1,3,1,0,0,1,6,2,1,0
40,191,2,999,0,1.1,93.994,-36.4,4.86,5191.0,9,1,3,0,0,0,1,6,2,1,0
43,84,2,999,0,1.1,93.994,-36.4,4.86,5191.0,9,1,6,1,0,0,1,6,2,1,0
25,130,2,999,0,1.1,93.994,-36.4,4.86,5191.0,7,2,3,0,0,0,1,6,2,1,0
53,113,2,999,0,1.1,93.994,-36.4,4.86,5191.0,7,1,3,1,0,0,1,6,2,1,0
36,744,6,999,0,1.1,93.994,-36.4,4.86,5191.0,1,1,2,1,2,0,1,6,2,1,0
59,76,4,999,0,1.1,93.994,-36.4,4.86,5191.0,0,1,3,0,2,0,1,6,2,1,0
46,187,3,999,0,1.1,93.994,-36.4,4.86,5191.0,2,1,5,1,2,0,1,6,2,1,0
57,587,4,999,0,1.1,93.994,-36.4,4.86,5191.0,6,2,3,1,0,0,1,6,2,1,0
45,336,3,999,0,1.1,93.994,-36.4,4.86,5191.0,9,1,6,0,2,0,1,6,2,1,0
36,59,3,999,0,1.1,93.994,-36.4,4.86,5191.0,4,1,6,0,2,0,1,6,2,1,0
37,72,12,999,0,1.1,93.994,-36.4,4.86,5191.0,0,1,6,0,2,0,1,6,2,1,0
31,127,2,999,0,1.1,93.994,-36.4,4.86,5191.0,9,1,5,0,0,0,1,6,2,1,0
46,352,2,999,0,1.1,93.994,-36.4,4.86,5191.0,0,1,7,1,2,0,1,6,2,1,0
28,347,2,999,0,1.1,93.994,-36.4,4.86,5191.0,9,1,3,0,2,0,1,6,2,1,0
52,286,2,999,0,1.1,93.994,-36.4,4.86,5191.0,1,1,0,0,2,0,1,6,2,1,0
59,668,2,999,0,1.1,93.994,-36.4,4.86,5191.0,1,1,2,1,0,0,1,6,2,1,0
59,29,9,999,0,1.1,93.994,-36.4,4.86,5191.0,0,1,6,0,2,2,1,6,2,1,0
38,211,6,999,0,1.1,93.994,-36.4,4.86,5191.0,1,1,0,1,0,0,1,6,2,1,0
25,175,3,999,0,1.1,93.994,-36.4,4.86,5191.0,7,2,7,0,2,2,1,6,2,1,0
36,55,2,999,0,1.1,93.994,-36.4,4.86,5191.0,1,1,2,0,2,0,1,6,2,1,0
58,324,3,999,0,1.1,93.994,-36.4,4.86,5191.0,3,1,0,1,0,0,1,6,2,1,0
35,228,3,999,0,1.1,93.994,-36.4,4.86,5191.0,0,1,3,0,2,0,1,6,2,1,0
32,128,2,999,0,1.1,93.994,-36.4,4.86,5191.0,1,2,6,0,2,0,1,6,2,1,0
27,38,9,999,0,1.1,93.994,-36.4,4.86,5191.0,8,2,3,1,2,0,1,6,2,1,0
34,96,2,999,0,1.1,93.994,-36.4,4.86,5191.0,9,1,6,0,0,0,1,6,2,1,0
50,18,16,999,0,1.1,93.994,-36.4,4.86,5191.0,1,1,0,1,0,0,1,6,2,1,0
32,147,4,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,6,0,2,0,1,6,2,1,0
37,900,2,999,0,1.1,93.994,-36.4,4.86,5191.0,0,2,6,0,2,0,1,6,2,1,1
53,135,2,999,0,1.1,93.994,-36.4,4.86,5191.0,4,1,6,1,1,1,1,6,2,1,0
33,56,3,999,0,1.1,93.994,-36.4,4.86,5191.0,0,1,6,0,2,0,1,6,2,1,0
46,39,22,999,0,1.1,93.994,-36.4,4.86,5191.0,1,1,1,0,2,0,1,6,2,1,0
40,144,5,999,0,1.1,93.994,-36.4,4.86,5191.0,1,1,0,1,0,0,1,6,2,1,0
51,249,2,999,0,1.1,93.994,-36.4,4.86,5191.0,10,1,0,1,2,0,1,6,2,1,0
39,286,3,999,0,1.1,93.994,-36.4,4.86,5191.0,1,1,1,1,0,0,1,6,2,1,0
42,384,2,999,0,1.1,93.994,-36.4,4.86,5191.0,1,1,0,0,2,0,1,6,2,1,0
52,183,3,999,0,1.1,93.994,-36.4,4.86,5191.0,1,1,0,1,0,0,1,6,2,1,0
37,240,2,999,0,1.1,93.994,-36.4,4.86,5191.0,9,1,6,0,2,0,1,6,2,1,0
36,238,3,999,0,1.1,93.994,-36.4,4.86,5191.0,0,1,6,0,2,2,1,6,2,1,0
35,225,3,999,0,1.1,93.994,-36.4,4.86,5191.0,1,1,2,1,0,0,1,6,2,1,0
41,151,2,999,0,1.1,93.994,-36.4,4.86,5191.0,1,1,0,1,2,0,1,6,2,1,0
33,194,2,999,0,1.1,93.994,-36.4,4.86,5191.0,7,2,3,0,0,0,1,6,2,1,0
29,273,3,999,0,1.1,93.994,-36.4,4.86,5191.0,0,1,6,0,0,0,1,6,2,1,0
46,431,2,999,0,1.1,93.994,-36.4,4.86,5191.0,1,1,0,1,2,0,1,6,2,1,0
30,57,2,999,0,1.1,93.994,-36.4,4.86,5191.0,1,1,2,0,2,0,1,6,2,1,0
55,720,3,999,0,1.1,93.994,-36.4,4.86,5191.0,5,1,6,1,2,0,1,6,2,1,0
42,814,2,999,0,1.1,93.994,-36.4,4.86,5191.0,0,2,6,1,2,0,1,6,2,1,1
48,859,2,999,0,1.1,93.994,-36.4,4.86,5191.0,7,1,3,0,2,0,1,6,2,1,0
32,184,3,999,0,1.1,93.994,-36.4,4.86,5191.0,7,1,3,1,2,2,1,6,2,1,0
56,313,2,999,0,1.1,93.994,-36.4,4.86,5191.0,4,0,2,1,2,0,1,6,2,1,0
48,142,7,999,0,1.1,93.994,-36.4,4.86,5191.0,9,1,5,1,0,0,1,6,2,1,0
40,171,4,999,0,1.1,93.994,-36.4,4.86,5191.0,9,1,2,1,0,2,1,6,2,1,0
38,245,3,999,0,1.1,93.994,-36.4,4.86,5191.0,9,2,6,0,2,2,1,6,2,1,0
38,238,2,999,0,1.1,93.994,-36.4,4.86,5191.0,1,2,1,0,0,0,1,6,2,1,0
41,53,3,999,0,1.1,93.994,-36.4,4.86,5191.0,1,1,5,0,0,0,1,6,2,1,0
39,364,2,999,0,1.1,93.994,-36.4,4.86,5191.0,4,1,1,0,2,0,1,6,2,1,0
45,191,3,999,0,1.1,93.994,-36.4,4.86,5191.0,0,1,2,1,0,2,1,6,2,1,0
46,35,24,999,0,1.1,93.994,-36.4,4.86,5191.0,6,1,0,1,0,0,1,6,2,1,0
54,106,4,999,0,1.1,93.994,-36.4,4.86,5191.0,1,1,6,0,0,2,1,6,2,1,0
29,382,3,999,0,1.1,93.994,-36.4,4.86,5191.0,7,2,0,0,2,0,1,6,2,1,0
51,191,5,999,0,1.1,93.994,-36.4,4.86,5191.0,1,1,2,0,0,0,1,6,2,1,0
41,483,2,999,0,1.1,93.994,-36.4,4.86,5191.0,2,1,2,0,2,0,1,6,2,1,0
54,253,3,999,0,1.1,93.994,-36.4,4.86,5191.0,1,2,0,0,0,0,1,6,2,1,0
31,328,2,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,6,0,2,2,1,6,2,1,0
54,82,2,999,0,1.1,93.994,-36.4,4.86,5191.0,0,1,6,1,0,2,1,6,2,1,0
54,155,2,999,0,1.1,93.994,-36.4,4.86,5191.0,9,0,6,0,0,2,1,6,2,1,0
36,233,5,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,3,0,2,0,1,6,2,1,0
31,66,6,999,0,1.1,93.994,-36.4,4.86,5191.0,6,1,6,0,0,2,1,6,2,1,0
30,1109,3,999,0,1.1,93.994,-36.4,4.86,5191.0,9,2,6,1,2,0,1,6,2,1,1
58,828,3,999,0,1.1,93.994,-36.4,4.86,5191.0,5,1,2,1,2,0,1,6,2,1,1
55,134,4,999,0,1.1,93.994,-36.4,4.86,5191.0,0,1,3,0,0,2,1,6,2,1,0
37,96,5,999,0,1.1,93.994,-36.4,4.86,5191.0,1,2,2,1,0,0,1,6,2,1,0
55,197,9,999,0,1.1,93.994,-36.4,4.86,5191.0,9,1,6,0,2,0,1,6,2,1,0
30,645,2,999,0,1.1,93.994,-36.4,4.86,5191.0,1,1,2,0,2,2,1,6,2,1,0
39,81,4,999,0,1.1,93.994,-36.4,4.86,5191.0,1,1,0,0,2,2,1,6,2,1,0
27,201,3,999,0,1.1,93.994,-36.4,4.86,5191.0,7,2,5,0,0,0,1,6,2,1,0
34,248,3,999,0,1.1,93.994,-36.4,4.86,5191.0,1,1,1,0,0,0,1,6,2,1,0
53,2260,2,999,0,1.1,93.994,-36.4,4.86,5191.0,7,1,3,1,0,0,1,6,2,1,0
52,91,7,999,0,1.1,93.994,-36.4,4.86,5191.0,5,1,2,1,0,0,1,6,2,1,0
51,660,2,999,0,1.1,93.994,-36.4,4.86,5191.0,1,0,0,0,2,0,1,6,2,1,0
49,182,6,999,0,1.1,93.994,-36.4,4.86,5191.0,9,1,2,0,2,0,1,6,2,1,0
37,30,2,999,0,1.1,93.994,-36.4,4.86,5191.0,4,1,2,0,0,0,1,6,2,1,0
53,101,23,999,0,1.1,93.994,-36.4,4.86,5191.0,5,1,0,0,0,0,1,6,2,1,0
53,54,15,999,0,1.1,93.994,-36.4,4.86,5191.0,3,2,0,1,0,0,1,6,2,1,0
59,374,4,999,0,1.1,93.994,-36.4,4.86,5191.0,4,1,0,1,2,0,1,6,2,1,0
55,216,7,999,0,1.1,93.994,-36.4,4.86,5191.0,9,0,6,1,0,0,1,6,2,1,0
34,76,4,999,0,1.1,93.994,-36.4,4.86,5191.0,1,1,2,0,0,0,1,6,2,1,0
37,73,3,999,0,1.1,93.994,-36.4,4.86,5191.0,7,1,3,1,2,2,1,6,2,1,0
45,62,6,999,0,1.1,93.994,-36.4,4.86,5191.0,11,1,7,0,0,2,1,6,2,1,0
50,152,2,999,0,1.1,93.994,-36.4,4.86,5191.0,1,2,0,0,0,0,1,6,2,1,0
35,86,4,999,0,1.1,93.994,-36.4,4.86,5191.0,7,1,3,0,0,0,1,6,2,1,0
28,95,6,999,0,1.1,93.994,-36.4,4.86,5191.0,7,2,3,0,0,0,1,6,2,1,0
36,23,15,999,0,1.1,93.994,-36.4,4.86,5191.0,2,1,6,0,2,0,1,6,2,1,0
37,25,11,999,0,1.1,93.994,-36.4,4.86,5191.0,3,1,6,1,2,0,1,6,2,1,0
35,151,7,999,0,1.1,93.994,-36.4,4.86,5191.0,7,2,3,0,2,2,1,6,2,1,0
26,95,3,999,0,1.1,93.994,-36.4,4.86,5191.0,9,2,5,0,0,0,1,6,2,1,0
32,52,8,999,0,1.1,93.994,-36.4,4.86,5191.0,7,1,3,0,2,0,1,6,2,1,0
32,52,3,999,0,1.1,93.994,-36.4,4.86,5191.0,1,1,1,0,2,0,1,6,2,1,0
59,421,3,999,0,1.1,93.994,-36.4,4.86,5191.0,0,2,6,0,2,2,1,6,2,1,0
45,322,11,999,0,1.1,93.994,-36.4,4.86,5191.0,1,1,1,1,2,0,1,6,2,1,0
30,52,4,999,0,1.1,93.994,-36.4,4.86,5191.0,7,2,3,0,2,0,1,6,2,1,0
27,340,7,999,0,1.1,93.994,-36.4,4.86,5191.0,1,1,0,1,0,0,1,6,2,1,0
48,139,2,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,3,0,2,0,1,6,2,1,0
59,763,2,999,0,1.1,93.994,-36.4,4.86,5191.0,1,1,0,1,0,0,1,6,2,1,0
35,288,3,999,0,1.1,93.994,-36.4,4.864,5191.0,1,1,2,1,0,0,1,6,0,1,0
35,231,3,999,0,1.1,93.994,-36.4,4.864,5191.0,1,2,6,0,2,2,1,6,0,1,0
37,120,17,999,0,1.1,93.994,-36.4,4.864,5191.0,1,1,0,0,0,0,1,6,0,1,0
38,203,2,999,0,1.1,93.994,-36.4,4.864,5191.0,1,1,3,1,2,0,1,6,0,1,0
39,67,3,999,0,1.1,93.994,-36.4,4.864,5191.0,1,1,2,0,0,2,1,6,0,1,0
42,311,4,999,0,1.1,93.994,-36.4,4.864,5191.0,1,1,7,1,1,1,1,6,0,1,0
